id,id_a,id_b,durasi
23702,59,184,2402
23703,59,185,2200
23704,59,186,2590
23705,59,187,2424
23706,60,100,1144
23707,60,101,921
23708,60,102,585
23709,60,103,1731
23710,60,104,454
23711,60,105,706
23712,60,106,867
23713,60,107,661
23714,60,108,949
23715,60,109,1145
23716,60,110,680
23717,60,111,914
23718,60,112,1066
23719,60,113,651
23720,60,114,431
23721,60,115,1183
23722,60,116,868
23723,60,117,810
23724,60,118,426
23725,60,119,839
23726,60,120,934
23727,60,121,1144
23728,60,122,605
23729,60,123,536
23730,60,124,463
23731,60,125,855
23732,60,126,459
23733,60,127,1020
23734,60,128,1180
23735,60,129,741
23736,60,130,710
23737,60,131,999
23738,60,132,1043
23739,60,133,447
23740,60,134,849
23741,60,135,962
23742,60,136,705
23743,60,137,473
23744,60,138,736
23745,60,139,1473
23746,60,140,790
23747,60,141,354
23748,60,142,1611
23749,60,143,1181
23750,60,144,849
23751,60,145,633
23752,60,146,1728
23753,60,147,718
23754,60,148,1086
23755,60,149,1011
23756,60,150,950
23757,60,151,840
23758,60,152,891
23759,60,153,989
23760,60,154,1361
23761,60,155,1346
23762,60,156,826
23763,60,157,586
23764,60,158,782
23765,60,159,748
23766,60,160,618
23767,60,161,602
23768,60,162,1088
23769,60,163,528
23770,60,164,1608
23771,60,165,454
23772,60,166,1628
23773,60,167,674
23774,60,168,519
23775,60,169,961
23776,60,170,553
23777,60,171,980
23778,60,172,323
23779,60,173,1594
23780,60,174,1017
23781,60,175,688
23782,60,176,479
23783,60,177,670
23784,60,178,606
23785,60,179,1081
23786,60,180,607
23787,60,181,967
23788,60,182,793
23789,60,183,727
23790,60,184,467
23791,60,185,1334
23792,60,186,867
23793,60,187,846
23794,61,100,752
23795,61,101,633
23796,61,102,676
23797,61,103,1650
23798,61,104,583
23799,61,105,727
23800,61,106,690
23801,61,107,681
23802,61,108,1077
23803,61,109,995
23804,61,110,584
23805,61,111,522
23806,61,112,915
23807,61,113,925
23808,61,114,709
23809,61,115,1102
23810,61,116,582
23811,61,117,714
23812,61,118,554
23813,61,119,632
23814,61,120,619
23815,61,121,993
23816,61,122,901
23817,61,123,412
23818,61,124,479
23819,61,125,464
23820,61,126,672
23821,61,127,629
23822,61,128,1309
23823,61,129,762
23824,61,130,731
23825,61,131,607
23826,61,132,921
23827,61,133,464
23828,61,134,869
23829,61,135,571
23830,61,136,833
23831,61,137,602
23832,61,138,756
23833,61,139,1354
23834,61,140,727
23835,61,141,251
23836,61,142,1493
23837,61,143,1031
23838,61,144,869
23839,61,145,908
23840,61,146,1336
23841,61,147,327
23842,61,148,936
23843,61,149,619
23844,61,150,1079
23845,61,151,744
23846,61,152,500
23847,61,153,597
23848,61,154,969
23849,61,155,1196
23850,61,156,730
23851,61,157,843
23852,61,158,802
23853,61,159,652
23854,61,160,884
23855,61,161,867
23856,61,162,1344
23857,61,163,136
23858,61,164,1458
23859,61,165,659
23860,61,166,1509
23861,61,167,864
23862,61,168,394
23863,61,169,1090
23864,61,170,364
23865,61,171,588
23866,61,172,537
23867,61,173,1365
23868,61,174,1146
23869,61,175,816
23870,61,176,608
23871,61,177,576
23872,61,178,872
23873,61,179,931
23874,61,180,483
23875,61,181,817
23876,61,182,697
23877,61,183,335
23878,61,184,484
23879,61,185,1253
23880,61,186,771
23881,61,187,454
23882,62,100,3762
23883,62,101,3969
23884,62,102,4252
23885,62,103,4092
23886,62,104,4419
23887,62,105,4303
23888,62,106,4026
23889,62,107,4257
23890,62,108,4580
23891,62,109,4270
23892,62,110,4160
23893,62,111,3976
23894,62,112,4298
23895,62,113,4588
23896,62,114,4554
23897,62,115,4147
23898,62,116,3928
23899,62,117,4290
23900,62,118,4494
23901,62,119,3978
23902,62,120,3992
23903,62,121,4269
23904,62,122,4656
23905,62,123,4135
23906,62,124,4279
23907,62,125,3968
23908,62,126,4611
23909,62,127,3763
23910,62,128,4711
23911,62,129,4338
23912,62,130,4307
23913,62,131,4061
23914,62,132,4144
23915,62,133,4321
23916,62,134,4446
23917,62,135,4025
23918,62,136,4358
23919,62,137,4409
23920,62,138,4332
23921,62,139,4383
23922,62,140,4255
23923,62,141,4148
23924,62,142,4412
23925,62,143,4306
23926,62,144,4446
23927,62,145,4570
23928,62,146,3469
23929,62,147,4082
23930,62,148,4309
23931,62,149,3692
23932,62,150,4628
23933,62,151,4320
23934,62,152,3759
23935,62,153,3879
23936,62,154,3435
23937,62,155,4237
23938,62,156,4306
23939,62,157,4782
23940,62,158,4379
23941,62,159,4228
23942,62,160,4823
23943,62,161,4806
23944,62,162,5028
23945,62,163,4164
23946,62,164,4022
23947,62,165,4507
23948,62,166,4429
23949,62,167,4803
23950,62,168,4117
23951,62,169,4560
23952,62,170,4087
23953,62,171,3869
23954,62,172,4476
23955,62,173,3700
23956,62,174,4552
23957,62,175,4756
23958,62,176,4432
23959,62,177,4152
23960,62,178,4811
23961,62,179,4199
23962,62,180,4206
23963,62,181,4207
23964,62,182,4273
23965,62,183,4164
23966,62,184,4284
23967,62,185,3991
23968,62,186,4347
23969,62,187,3868
23970,63,100,950
23971,63,101,642
23972,63,102,306
23973,63,103,1452
23974,63,104,172
23975,63,105,427
23976,63,106,588
23977,63,107,382
23978,63,108,673
23979,63,109,866
23980,63,110,401
23981,63,111,639
23982,63,112,787
23983,63,113,547
23984,63,114,403
23985,63,115,904
23986,63,116,589
23987,63,117,531
23988,63,118,149
23989,63,119,560
23990,63,120,655
23991,63,121,865
23992,63,122,496
23993,63,123,490
23994,63,124,441
23995,63,125,641
23996,63,126,267
23997,63,127,925
23998,63,128,904
23999,63,129,462
24000,63,130,431
24001,63,131,724
24002,63,132,764
24003,63,133,425
24004,63,134,570
24005,63,135,688
24006,63,136,429
24007,63,137,194
24008,63,138,456
24009,63,139,1197
24010,63,140,511
24011,63,141,533
24012,63,142,1344
24013,63,143,902
24014,63,144,570
24015,63,145,587
24016,63,146,1536
24017,63,147,719
24018,63,148,807
24019,63,149,915
24020,63,150,674
24021,63,151,538
24022,63,152,796
24023,63,153,817
24024,63,154,1265
24025,63,155,1067
24026,63,156,547
24027,63,157,438
24028,63,158,503
24029,63,159,469
24030,63,160,479
24031,63,161,462
24032,63,162,939
24033,63,163,707
24034,63,164,1329
24035,63,165,542
24036,63,166,1352
24037,63,167,459
24038,63,168,497
24039,63,169,685
24040,63,170,531
24041,63,171,808
24042,63,172,168
24043,63,173,1315
24044,63,174,741
24045,63,175,412
24046,63,176,203
24047,63,177,391
24048,63,178,467
24049,63,179,802
24050,63,180,562
24051,63,181,669
24052,63,182,514
24053,63,183,801
24054,63,184,445
24055,63,185,1055
24056,63,186,588
24057,63,187,750
24058,64,100,3941
24059,64,101,4148
24060,64,102,4431
24061,64,103,4272
24062,64,104,4598
24063,64,105,4482
24064,64,106,4205
24065,64,107,4436
24066,64,108,4759
24067,64,109,4449
24068,64,110,4339
24069,64,111,4155
24070,64,112,4477
24071,64,113,4936
24072,64,114,4835
24073,64,115,4326
24074,64,116,4105
24075,64,117,4469
24076,64,118,4672
24077,64,119,4147
24078,64,120,4171
24079,64,121,4448
24080,64,122,5004
24081,64,123,4314
24082,64,124,4458
24083,64,125,4147
24084,64,126,4790
24085,64,127,3942
24086,64,128,4890
24087,64,129,4517
24088,64,130,4486
24089,64,131,4240
24090,64,132,4323
24091,64,133,4500
24092,64,134,4624
24093,64,135,4204
24094,64,136,4537
24095,64,137,4587
24096,64,138,4511
24097,64,139,4561
24098,64,140,4434
24099,64,141,4327
24100,64,142,4591
24101,64,143,4485
24102,64,144,4624
24103,64,145,4918
24104,64,146,3648
24105,64,147,4261
24106,64,148,4488
24107,64,149,3871
24108,64,150,4807
24109,64,151,4499
24110,64,152,3935
24111,64,153,4057
24112,64,154,3616
24113,64,155,4416
24114,64,156,4485
24115,64,157,4961
24116,64,158,4557
24117,64,159,4407
24118,64,160,5002
24119,64,161,4985
24120,64,162,5207
24121,64,163,4512
24122,64,164,4201
24123,64,165,4785
24124,64,166,4608
24125,64,167,4982
24126,64,168,4296
24127,64,169,4739
24128,64,170,4266
24129,64,171,4050
24130,64,172,4655
24131,64,173,3879
24132,64,174,4731
24133,64,175,4935
24134,64,176,4610
24135,64,177,4331
24136,64,178,4990
24137,64,179,4375
24138,64,180,4385
24139,64,181,4386
24140,64,182,4452
24141,64,183,4350
24142,64,184,4462
24143,64,185,4173
24144,64,186,4526
24145,64,187,4046
24146,65,100,7133
24147,65,101,6804
24148,65,102,6262
24149,65,103,6656
24150,65,104,6132
24151,65,105,6384
24152,65,106,6642
24153,65,107,6338
24154,65,108,6215
24155,65,109,6307
24156,65,110,6358
24157,65,111,6801
24158,65,112,6532
24159,65,113,5708
24160,65,114,5897
24161,65,115,6537
24162,65,116,6751
24163,65,117,6487
24164,65,118,6095
24165,65,119,6721
24166,65,120,6816
24167,65,121,6305
24168,65,122,5752
24169,65,123,6396
24170,65,124,6323
24171,65,125,6803
24172,65,126,5949
24173,65,127,7086
24174,65,128,6019
24175,65,129,6419
24176,65,130,6391
24177,65,131,6886
24178,65,132,6612
24179,65,133,6307
24180,65,134,6530
24181,65,135,6849
24182,65,136,6254
24183,65,137,6151
24184,65,138,6413
24185,65,139,6158
24186,65,140,6468
24187,65,141,6287
24188,65,142,6126
24189,65,143,6190
24190,65,144,6527
24191,65,145,5748
24192,65,146,7166
24193,65,147,6624
24194,65,148,6440
24195,65,149,7077
24196,65,150,6226
24197,65,151,6518
24198,65,152,6957
24199,65,153,6941
24200,65,154,7172
24201,65,155,6399
24202,65,156,6504
24203,65,157,5658
24204,65,158,6462
24205,65,159,6426
24206,65,160,5911
24207,65,161,5852
24208,65,162,6014
24209,65,163,6444
24210,65,164,6414
24211,65,165,5914
24212,65,166,6142
24213,65,167,5866
24214,65,168,6379
24215,65,169,6228
24216,65,170,6413
24217,65,171,6970
24218,65,172,5999
24219,65,173,6549
24220,65,174,6271
24221,65,175,5915
24222,65,176,6157
24223,65,177,6348
24224,65,178,5779
24225,65,179,6429
24226,65,180,6467
24227,65,181,6593
24228,65,182,6471
24229,65,183,6643
24230,65,184,6327
24231,65,185,6687
24232,65,186,6545
24233,65,187,6912
24234,66,100,679
24235,66,101,886
24236,66,102,1170
24237,66,103,1009
24238,66,104,1337
24239,66,105,1221
24240,66,106,943
24241,66,107,1175
24242,66,108,1498
24243,66,109,1188
24244,66,110,1078
24245,66,111,893
24246,66,112,1216
24247,66,113,1808
24248,66,114,1573
24249,66,115,1065
24250,66,116,844
24251,66,117,1208
24252,66,118,1411
24253,66,119,886
24254,66,120,910
24255,66,121,1187
24256,66,122,1757
24257,66,123,1053
24258,66,124,1197
24259,66,125,885
24260,66,126,1529
24261,66,127,681
24262,66,128,1629
24263,66,129,1255
24264,66,130,1225
24265,66,131,979
24266,66,132,1062
24267,66,133,1239
24268,66,134,1363
24269,66,135,942
24270,66,136,1276
24271,66,137,1326
24272,66,138,1250
24273,66,139,1300
24274,66,140,1172
24275,66,141,1066
24276,66,142,1330
24277,66,143,1224
24278,66,144,1363
24279,66,145,1772
24280,66,146,582
24281,66,147,1000
24282,66,148,1227
24283,66,149,609
24284,66,150,1546
24285,66,151,1238
24286,66,152,674
24287,66,153,796
24288,66,154,52
24289,66,155,1155
24290,66,156,1224
24291,66,157,1700
24292,66,158,1296
24293,66,159,1146
24294,66,160,1741
24295,66,161,1724
24296,66,162,1946
24297,66,163,1162
24298,66,164,939
24299,66,165,1524
24300,66,166,1346
24301,66,167,1720
24302,66,168,1035
24303,66,169,1478
24304,66,170,1004
24305,66,171,787
24306,66,172,1394
24307,66,173,617
24308,66,174,1469
24309,66,175,1675
24310,66,176,1349
24311,66,177,1070
24312,66,178,1733
24313,66,179,1113
24314,66,180,1123
24315,66,181,1123
24316,66,182,1190
24317,66,183,1082
24318,66,184,1201
24319,66,185,908
24320,66,186,1265
24321,66,187,785
24322,67,100,1351
24323,67,101,1022
24324,67,102,854
24325,67,103,1460
24326,67,104,720
24327,67,105,976
24328,67,106,933
24329,67,107,930
24330,67,108,447
24331,67,109,823
24332,67,110,950
24333,67,111,1019
24334,67,112,906
24335,67,113,621
24336,67,114,509
24337,67,115,938
24338,67,116,968
24339,67,117,1080
24340,67,118,631
24341,67,119,939
24342,67,120,1034
24343,67,121,822
24344,67,122,602
24345,67,123,996
24346,67,124,922
24347,67,125,1021
24348,67,126,560
24349,67,127,1304
24350,67,128,581
24351,67,129,1011
24352,67,130,980
24353,67,131,1104
24354,67,132,962
24355,67,133,907
24356,67,134,1118
24357,67,135,1067
24358,67,136,612
24359,67,137,743
24360,67,138,1005
24361,67,139,866
24362,67,140,865
24363,67,141,977
24364,67,142,1005
24365,67,143,832
24366,67,144,1118
24367,67,145,661
24368,67,146,1799
24369,67,147,1224
24370,67,148,840
24371,67,149,1294
24372,67,150,493
24373,67,151,1110
24374,67,152,1175
24375,67,153,1232
24376,67,154,1643
24377,67,155,994
24378,67,156,1095
24379,67,157,382
24380,67,158,1053
24381,67,159,1018
24382,67,160,493
24383,67,161,568
24384,67,162,323
24385,67,163,1151
24386,67,164,1122
24387,67,165,648
24388,67,166,1021
24389,67,167,344
24390,67,168,978
24391,67,169,459
24392,67,170,1013
24393,67,171,1188
24394,67,172,610
24395,67,173,1355
24396,67,174,538
24397,67,175,393
24398,67,176,702
24399,67,177,940
24400,67,178,519
24401,67,179,830
24402,67,180,1066
24403,67,181,881
24404,67,182,1063
24405,67,183,1305
24406,67,184,927
24407,67,185,1088
24408,67,186,1135
24409,67,187,1130
24410,68,100,1345
24411,68,101,1102
24412,68,102,766
24413,68,103,1911
24414,68,104,635
24415,68,105,887
24416,68,106,1048
24417,68,107,842
24418,68,108,1122
24419,68,109,1326
24420,68,110,861
24421,68,111,1099
24422,68,112,1247
24423,68,113,581
24424,68,114,367
24425,68,115,1364
24426,68,116,1049
24427,68,117,991
24428,68,118,598
24429,68,119,1020
24430,68,120,1115
24431,68,121,1325
24432,68,122,541
24433,68,123,798
24434,68,124,725
24435,68,125,1057
24436,68,126,464
24437,68,127,1222
24438,68,128,1267
24439,68,129,922
24440,68,130,891
24441,68,131,1179
24442,68,132,1224
24443,68,133,709
24444,68,134,1030
24445,68,135,1148
24446,68,136,886
24447,68,137,654
24448,68,138,916
24449,68,139,1552
24450,68,140,971
24451,68,141,556
24452,68,142,1691
24453,68,143,1362
24454,68,144,1030
24455,68,145,569
24456,68,146,1929
24457,68,147,920
24458,68,148,1267
24459,68,149,1212
24460,68,150,1123
24461,68,151,1021
24462,68,152,1093
24463,68,153,1190
24464,68,154,1562
24465,68,155,1527
24466,68,156,1007
24467,68,157,522
24468,68,158,963
24469,68,159,929
24470,68,160,554
24471,68,161,538
24472,68,162,1024
24473,68,163,729
24474,68,164,1789
24475,68,165,390
24476,68,166,1707
24477,68,167,610
24478,68,168,781
24479,68,169,1134
24480,68,170,811
24481,68,171,1181
24482,68,172,503
24483,68,173,1775
24484,68,174,1190
24485,68,175,659
24486,68,176,660
24487,68,177,851
24488,68,178,540
24489,68,179,1262
24490,68,180,869
24491,68,181,1148
24492,68,182,974
24493,68,183,928
24494,68,184,729
24495,68,185,1515
24496,68,186,1048
24497,68,187,1047
24498,69,100,1051
24499,69,101,808
24500,69,102,472
24501,69,103,1617
24502,69,104,341
24503,69,105,593
24504,69,106,754
24505,69,107,548
24506,69,108,836
24507,69,109,1032
24508,69,110,567
24509,69,111,805
24510,69,112,953
24511,69,113,626
24512,69,114,482
24513,69,115,1070
24514,69,116,755
24515,69,117,697
24516,69,118,311
24517,69,119,726
24518,69,120,821
24519,69,121,1031
24520,69,122,575
24521,69,123,423
24522,69,124,350
24523,69,125,763
24524,69,126,346
24525,69,127,928
24526,69,128,1067
24527,69,129,628
24528,69,130,597
24529,69,131,890
24530,69,132,930
24531,69,133,334
24532,69,134,736
24533,69,135,854
24534,69,136,592
24535,69,137,360
24536,69,138,622
24537,69,139,1360
24538,69,140,677
24539,69,141,345
24540,69,142,1498
24541,69,143,1068
24542,69,144,736
24543,69,145,665
24544,69,146,1636
24545,69,147,651
24546,69,148,973
24547,69,149,918
24548,69,150,837
24549,69,151,727
24550,69,152,799
24551,69,153,897
24552,69,154,1269
24553,69,155,1233
24554,69,156,713
24555,69,157,517
24556,69,158,669
24557,69,159,635
24558,69,160,558
24559,69,161,541
24560,69,162,1018
24561,69,163,518
24562,69,164,1495
24563,69,165,496
24564,69,166,1515
24565,69,167,605
24566,69,168,406
24567,69,169,848
24568,69,170,440
24569,69,171,887
24570,69,172,210
24571,69,173,1481
24572,69,174,904
24573,69,175,575
24574,69,176,366
24575,69,177,556
24576,69,178,546
24577,69,179,968
24578,69,180,494
24579,69,181,854
24580,69,182,680
24581,69,183,717
24582,69,184,354
24583,69,185,1221
24584,69,186,754
24585,69,187,753
24586,70,100,942
24587,70,101,613
24588,70,102,279
24589,70,103,1422
24590,70,104,146
24591,70,105,398
24592,70,106,558
24593,70,107,352
24594,70,108,640
24595,70,109,836
24596,70,110,371
24597,70,111,610
24598,70,112,757
24599,70,113,514
24600,70,114,371
24601,70,115,875
24602,70,116,559
24603,70,117,501
24604,70,118,117
24605,70,119,530
24606,70,120,625
24607,70,121,835
24608,70,122,463
24609,70,123,460
24610,70,124,450
24611,70,125,612
24612,70,126,235
24613,70,127,895
24614,70,128,872
24615,70,129,432
24616,70,130,402
24617,70,131,695
24618,70,132,735
24619,70,133,435
24620,70,134,540
24621,70,135,658
24622,70,136,396
24623,70,137,165
24624,70,138,427
24625,70,139,1164
24626,70,140,481
24627,70,141,501
24628,70,142,1303
24629,70,143,872
24630,70,144,540
24631,70,145,554
24632,70,146,1506
24633,70,147,689
24634,70,148,777
24635,70,149,886
24636,70,150,642
24637,70,151,532
24638,70,152,766
24639,70,153,788
24640,70,154,1236
24641,70,155,1037
24642,70,156,517
24643,70,157,405
24644,70,158,473
24645,70,159,440
24646,70,160,446
24647,70,161,430
24648,70,162,907
24649,70,163,674
24650,70,164,1300
24651,70,165,509
24652,70,166,1319
24653,70,167,426
24654,70,168,506
24655,70,169,652
24656,70,170,541
24657,70,171,779
24658,70,172,136
24659,70,173,1286
24660,70,174,708
24661,70,175,379
24662,70,176,170
24663,70,177,362
24664,70,178,434
24665,70,179,772
24666,70,180,532
24667,70,181,659
24668,70,182,485
24669,70,183,771
24670,70,184,455
24671,70,185,1025
24672,70,186,559
24673,70,187,721
24674,71,100,3439
24675,71,101,3109
24676,71,102,3031
24677,71,103,2961
24678,71,104,2901
24679,71,105,3153
24680,71,106,2947
24681,71,107,3107
24682,71,108,2521
24683,71,109,2611
24684,71,110,3196
24685,71,111,3106
24686,71,112,2837
24687,71,113,2483
24688,71,114,2667
24689,71,115,2842
24690,71,116,3056
24691,71,117,3325
24692,71,118,2815
24693,71,119,3027
24694,71,120,3122
24695,71,121,2610
24696,71,122,2527
24697,71,123,3165
24698,71,124,3092
24699,71,125,3108
24700,71,126,2718
24701,71,127,3391
24702,71,128,2324
24703,71,129,3188
24704,71,130,3157
24705,71,131,3191
24706,71,132,2917
24707,71,133,3076
24708,71,134,3296
24709,71,135,3155
24710,71,136,2814
24711,71,137,2920
24712,71,138,3182
24713,71,139,2464
24714,71,140,3093
24715,71,141,3062
24716,71,142,2431
24717,71,143,2495
24718,71,144,3296
24719,71,145,2523
24720,71,146,3472
24721,71,147,3426
24722,71,148,2745
24723,71,149,3382
24724,71,150,2531
24725,71,151,3355
24726,71,152,3262
24727,71,153,3246
24728,71,154,3477
24729,71,155,2704
24730,71,156,3342
24731,71,157,2427
24732,71,158,3229
24733,71,159,3264
24734,71,160,2686
24735,71,161,2627
24736,71,162,2320
24737,71,163,3219
24738,71,164,2719
24739,71,165,2689
24740,71,166,2447
24741,71,167,2519
24742,71,168,3148
24743,71,169,2533
24744,71,170,3182
24745,71,171,3275
24746,71,172,2768
24747,71,173,2854
24748,71,174,2576
24749,71,175,2568
24750,71,176,2886
24751,71,177,3188
24752,71,178,2548
24753,71,179,2734
24754,71,180,3236
24755,71,181,2898
24756,71,182,3308
24757,71,183,3508
24758,71,184,3096
24759,71,185,2992
24760,71,186,3382
24761,71,187,3217
24762,72,100,1244
24763,72,101,914
24764,72,102,820
24765,72,103,1267
24766,72,104,721
24767,72,105,942
24768,72,106,826
24769,72,107,896
24770,72,108,255
24771,72,109,630
24772,72,110,860
24773,72,111,911
24774,72,112,808
24775,72,113,897
24776,72,114,785
24777,72,115,839
24778,72,116,861
24779,72,117,990
24780,72,118,632
24781,72,119,832
24782,72,120,927
24783,72,121,629
24784,72,122,877
24785,72,123,949
24786,72,124,923
24787,72,125,913
24788,72,126,788
24789,72,127,1197
24790,72,128,388
24791,72,129,977
24792,72,130,946
24793,72,131,996
24794,72,132,854
24795,72,133,908
24796,72,134,1085
24797,72,135,960
24798,72,136,548
24799,72,137,709
24800,72,138,971
24801,72,139,680
24802,72,140,757
24803,72,141,978
24804,72,142,819
24805,72,143,604
24806,72,144,1084
24807,72,145,937
24808,72,146,1701
24809,72,147,1178
24810,72,148,742
24811,72,149,1187
24812,72,150,265
24813,72,151,1020
24814,72,152,1068
24815,72,153,1125
24816,72,154,1537
24817,72,155,801
24818,72,156,1006
24819,72,157,657
24820,72,158,1017
24821,72,159,929
24822,72,160,769
24823,72,161,844
24824,72,162,255
24825,72,163,1152
24826,72,164,936
24827,72,165,923
24828,72,166,835
24829,72,167,619
24830,72,168,979
24831,72,169,267
24832,72,170,1014
24833,72,171,1080
24834,72,172,688
24835,72,173,1162
24836,72,174,310
24837,72,175,622
24838,72,176,653
24839,72,177,853
24840,72,178,795
24841,72,179,732
24842,72,180,1021
24843,72,181,774
24844,72,182,973
24845,72,183,1260
24846,72,184,928
24847,72,185,990
24848,72,186,1047
24849,72,187,1022
24850,73,100,1649
24851,73,101,1320
24852,73,102,1152
24853,73,103,1674
24854,73,104,1018
24855,73,105,1274
24856,73,106,1231
24857,73,107,1228
24858,73,108,779
24859,73,109,1200
24860,73,110,1248
24861,73,111,1317
24862,73,112,1277
24863,73,113,734
24864,73,114,799
24865,73,115,1311
24866,73,116,1267
24867,73,117,1378
24868,73,118,929
24869,73,119,1237
24870,73,120,1332
24871,73,121,1199
24872,73,122,778
24873,73,123,1297
24874,73,124,1223
24875,73,125,1319
24876,73,126,850
24877,73,127,1602
24878,73,128,783
24879,73,129,1309
24880,73,130,1278
24881,73,131,1402
24882,73,132,1260
24883,73,133,1208
24884,73,134,1417
24885,73,135,1365
24886,73,136,910
24887,73,137,1041
24888,73,138,1303
24889,73,139,1052
24890,73,140,1163
24891,73,141,1278
24892,73,142,1191
24893,73,143,1084
24894,73,144,1416
24895,73,145,774
24896,73,146,2172
24897,73,147,1524
24898,73,148,1213
24899,73,149,1593
24900,73,150,789
24901,73,151,1408
24902,73,152,1473
24903,73,153,1530
24904,73,154,1943
24905,73,155,1293
24906,73,156,1394
24907,73,157,671
24908,73,158,1349
24909,73,159,1316
24910,73,160,783
24911,73,161,857
24912,73,162,464
24913,73,163,1452
24914,73,164,1308
24915,73,165,937
24916,73,166,1207
24917,73,167,633
24918,73,168,1279
24919,73,169,791
24920,73,170,1314
24921,73,171,1486
24922,73,172,900
24923,73,173,1567
24924,73,174,834
24925,73,175,682
24926,73,176,1000
24927,73,177,1238
24928,73,178,809
24929,73,179,1203
24930,73,180,1367
24931,73,181,1179
24932,73,182,1361
24933,73,183,1606
24934,73,184,1228
24935,73,185,1461
24936,73,186,1435
24937,73,187,1428
24938,74,100,978
24939,74,101,1119
24940,74,102,1397
24941,74,103,1294
24942,74,104,1393
24943,74,105,1448
24944,74,106,1176
24945,74,107,1402
24946,74,108,1783
24947,74,109,1473
24948,74,110,1305
24949,74,111,1126
24950,74,112,1501
24951,74,113,1638
24952,74,114,1467
24953,74,115,1349
24954,74,116,1076
24955,74,117,1435
24956,74,118,1365
24957,74,119,1118
24958,74,120,1142
24959,74,121,1472
24960,74,122,1638
24961,74,123,1223
24962,74,124,1290
24963,74,125,1118
24964,74,126,1483
24965,74,127,736
24966,74,128,1914
24967,74,129,1482
24968,74,130,1452
24969,74,131,1211
24970,74,132,1346
24971,74,133,1274
24972,74,134,1590
24973,74,135,1175
24974,74,136,1508
24975,74,137,1413
24976,74,138,1477
24977,74,139,1585
24978,74,140,1405
24979,74,141,1062
24980,74,142,1615
24981,74,143,1509
24982,74,144,1590
24983,74,145,1621
24984,74,146,865
24985,74,147,1019
24986,74,148,1512
24987,74,149,663
24988,74,150,1831
24989,74,151,1465
24990,74,152,1040
24991,74,153,1099
24992,74,154,671
24993,74,155,1440
24994,74,156,1451
24995,74,157,1653
24996,74,158,1523
24997,74,159,1373
24998,74,160,1655
24999,74,161,1638
25000,74,162,2155
25001,74,163,1078
25002,74,164,1224
25003,74,165,1418
25004,74,166,1631
25005,74,167,1674
25006,74,168,1205
25007,74,169,1762
25008,74,170,1175
25009,74,171,1019
25010,74,172,1348
25011,74,173,902
25012,74,174,1754
25013,74,175,1627
25014,74,176,1418
25015,74,177,1297
25016,74,178,1643
25017,74,179,1398
25018,74,180,1293
25019,74,181,1424
25020,74,182,1418
25021,74,183,1101
25022,74,184,1294
25023,74,185,1193
25024,74,186,1492
25025,74,187,994
25026,75,100,2374
25027,75,101,2092
25028,75,102,2270
25029,75,103,1769
25030,75,104,2301
25031,75,105,2321
25032,75,106,1930
25033,75,107,2275
25034,75,108,1856
25035,75,109,1593
25036,75,110,2178
25037,75,111,2089
25038,75,112,1820
25039,75,113,2591
25040,75,114,2489
25041,75,115,1824
25042,75,116,2038
25043,75,117,2308
25044,75,118,2289
25045,75,119,2009
25046,75,120,2104
25047,75,121,1592
25048,75,122,2581
25049,75,123,2267
25050,75,124,2463
25051,75,125,2090
25052,75,126,2444
25053,75,127,2374
25054,75,128,1613
25055,75,129,2356
25056,75,130,2325
25057,75,131,2174
25058,75,132,1899
25059,75,133,2479
25060,75,134,2464
25061,75,135,2137
25062,75,136,2038
25063,75,137,2264
25064,75,138,2350
25065,75,139,1427
25066,75,140,2075
25067,75,141,2474
25068,75,142,1239
25069,75,143,1478
25070,75,144,2464
25071,75,145,2631
25072,75,146,2279
25073,75,147,2409
25074,75,148,1727
25075,75,149,2364
25076,75,150,1904
25077,75,151,2338
25078,75,152,2245
25079,75,153,2228
25080,75,154,2285
25081,75,155,1687
25082,75,156,2324
25083,75,157,2361
25084,75,158,2396
25085,75,159,2246
25086,75,160,2473
25087,75,161,2548
25088,75,162,1931
25089,75,163,2571
25090,75,164,1552
25091,75,165,2628
25092,75,166,1255
25093,75,167,2295
25094,75,168,2404
25095,75,169,1836
25096,75,170,2368
25097,75,171,2258
25098,75,172,2345
25099,75,173,1662
25100,75,174,1827
25101,75,175,2278
25102,75,176,2208
25103,75,177,2170
25104,75,178,2499
25105,75,179,1717
25106,75,180,2339
25107,75,181,1881
25108,75,182,2291
25109,75,183,2490
25110,75,184,2459
25111,75,185,1975
25112,75,186,2365
25113,75,187,2199
25114,76,100,290
25115,76,101,155
25116,76,102,438
25117,76,103,1172
25118,76,104,605
25119,76,105,489
25120,76,106,212
25121,76,107,443
25122,76,108,831
25123,76,109,705
25124,76,110,346
25125,76,111,162
25126,76,112,626
25127,76,113,1159
25128,76,114,1015
25129,76,115,624
25130,76,116,112
25131,76,117,476
25132,76,118,761
25133,76,119,154
25134,76,120,178
25135,76,121,704
25136,76,122,1108
25137,76,123,435
25138,76,124,631
25139,76,125,154
25140,76,126,879
25141,76,127,323
25142,76,128,1096
25143,76,129,524
25144,76,130,493
25145,76,131,247
25146,76,132,443
25147,76,133,647
25148,76,134,632
25149,76,135,211
25150,76,136,544
25151,76,137,595
25152,76,138,518
25153,76,139,1065
25154,76,140,441
25155,76,141,507
25156,76,142,1204
25157,76,143,741
25158,76,144,632
25159,76,145,1199
25160,76,146,927
